Data for EDA
6
X
Y
Z
code
property 1
property 2
84 178 41 0 0.803215 0.0318 
84 178 42 0 0.690642 0.0352 
84 178 43 0 8.18528 0.2514 
84 178 44 0 8.12182 0.2272 
84 178 45 0 8.19564 0.253 
84 178 46 0 7.81141 0.2692 
84 178 47 0 1.46793 0.0609 
84 178 48 0 0.857595 0.0522 
84 178 49 1 2.53595 0.0541 
84 178 50 1 8.57916 0.3131 
84 178 51 1 8.5787 0.3054 
84 178 52 0 8.61227 0.2981 
84 178 53 1 8.57757 0.3058 
84 178 54 1 8.58717 0.3128 
84 178 55 0 2.49688 0.0734 
84 178 56 0 1.46769 0.0628 
84 178 57 1 2.05666 0.0526 
84 178 58 0 1.75277 0.0518 
84 178 59 0 0.946774 0.0521 
84 178 60 1 1.46782 0.0489 
84 178 61 1 1.63021 0.0598 
84 178 62 0 1.75429 0.0607 
84 178 63 0 1.46086 0.0478 
84 178 64 0 1.8158 0.0592 
84 178 65 0 1.65292 0.0442 
84 178 66 1 1.47058 0.0615 
84 178 67 1 7.54543 0.2175 
84 178 68 0 7.63256 0.2494 
84 178 69 0 8.05656 0.2482 
84 178 70 0 8.04671 0.2333 
84 178 71 0 7.80804 0.2246 
84 178 72 0 7.98824 0.2575 
84 178 73 0 2.98836 0.0826 
84 178 74 1 7.78221 0.264 
84 178 75 1 3.25657 0.0785 
84 178 76 1 2.42711 0.0811 
84 178 77 1 8.10865 0.2404 
84 178 78 1 8.38974 0.2342 
84 178 79 0 2.53542 0.0621 
84 178 80 0 2.42022 0.0768 
68 31 1 0 7.9894 0.2619 
68 31 2 0 7.46459 0.2121 
68 31 3 0 1.21981 0.0665 
68 31 4 0 7.23249 0.2029 
68 31 5 0 7.96087 0.2281 
68 31 6 0 8.10736 0.2226 
68 31 7 0 7.99446 0.2306 
68 31 8 0 7.66254 0.2316 
68 31 9 0 7.90178 0.2061 
68 31 10 0 7.64415 0.2083 
68 31 11 0 8.12329 0.2597 
68 31 12 0 7.97809 0.2466 
68 31 13 0 8.12285 0.2509 
68 31 14 0 8.41123 0.2879 
68 31 15 0 8.62136 0.2982 
68 31 16 0 8.41489 0.282 
68 31 17 0 8.41323 0.2743 
68 31 18 0 8.56021 0.2971 
68 31 19 0 8.2078 0.2392 
68 31 20 0 7.97171 0.2436 
68 31 21 0 7.96156 0.2371 
68 31 22 0 8.04694 0.2383 
68 31 23 0 7.82992 0.2208 
68 31 24 0 8.1205 0.2785 
68 31 25 0 8.15785 0.2662 
68 31 26 0 8.18541 0.2634 
68 31 27 0 8.03561 0.2469 
68 31 28 0 8.17326 0.2334 
68 31 29 0 8.53458 0.2855 
68 31 30 0 8.599 0.2752 
68 31 31 0 8.5343 0.2698 
68 31 32 0 8.32873 0.2995 
68 31 33 0 8.39249 0.2719 
68 31 34 0 7.92165 0.2382 
68 31 35 0 7.80107 0.2166 
68 31 36 1 7.7706 0.2204 
68 31 37 1 7.96015 0.2495 
68 31 38 1 7.96432 0.2369 
68 31 39 1 7.75218 0.2348 
68 31 40 1 7.84095 0.2131 
68 31 41 1 7.79301 0.2306 
68 31 42 1 7.61202 0.2514 
68 31 43 1 7.34994 0.2067 
68 31 44 1 8.01505 0.2185 
68 31 45 1 8.38489 0.2662 
68 31 46 1 3.39636 0.0853 
68 31 47 1 1.66392 0.0603 
68 31 48 1 1.92038 0.0669 
68 31 49 1 2.5494 0.0691 
68 31 50 1 3.38409 0.0523 
68 31 51 1 2.55753 0.0897 
68 31 52 1 2.8975 0.0922 
68 31 53 1 2.96421 0.0839 
68 31 54 1 3.35696 0.1112 
68 31 55 1 2.8903 0.0714 
68 31 56 1 3.18383 0.0822 
68 31 57 1 3.99047 0.0895 
68 31 58 1 3.90516 0.0669 
68 31 59 1 2.19106 0.0742 
68 31 60 1 3.35715 0.0592 
68 31 61 1 3.18553 0.0886 
68 31 62 1 2.56565 0.0621 
68 31 63 1 3.46551 0.0934 
68 31 64 1 2.83883 0.073 
68 31 65 1 2.56315 0.0722 
68 31 66 1 2.84127 0.0749 
68 31 67 1 2.33319 0.0772 
68 31 68 1 2.76032 0.0949 
68 31 69 1 2.88947 0.0724 
68 31 70 1 2.89025 0.0883 
68 31 71 1 3.18376 0.0724 
68 31 72 1 2.9976 0.0663 
68 31 73 1 3.41335 0.0653 
68 31 74 1 3.1335 0.0675 
68 31 75 1 2.57818 0.0639 
68 31 76 1 3.4419 0.0571 
68 31 77 1 2.32849 0.067 
68 31 78 0 2.32741 0.0682 
68 31 79 1 3.35765 0.0822 
68 31 80 1 3.18979 0.069 
34 29 1 1 2.54203 0.0603 
34 29 2 1 1.76653 0.052 
34 29 3 1 1.72969 0.0644 
34 29 4 0 1.20232 0.066 
34 29 5 0 1.78507 0.0534 
34 29 6 0 1.57149 0.0361 
34 29 7 0 1.62459 0.0502 
34 29 8 0 1.64667 0.053 
34 29 9 0 1.4542 0.0635 
34 29 10 0 7.90086 0.2003 
34 29 11 0 8.08709 0.2101 
34 29 12 0 7.98778 0.2302 
34 29 13 1 8.12329 0.2708 
34 29 14 1 8.31767 0.2415 
34 29 15 1 8.18049 0.2556 
34 29 16 1 8.52779 0.2517 
34 29 17 1 8.37586 0.2925 
34 29 18 1 8.56182 0.2743 
34 29 19 1 8.53502 0.271 
34 29 20 1 8.3978 0.2783 
34 29 21 0 8.22377 0.2659 
34 29 22 0 8.2523 0.2569 
34 29 23 0 7.42353 0.2437 
34 29 24 0 2.22089 0.0709 
34 29 25 0 3.38199 0.0968 
34 29 26 0 2.65032 0.0966 
34 29 27 0 2.88921 0.0843 
34 29 28 0 3.98587 0.1031 
34 29 29 0 3.04213 0.089 
34 29 30 0 8.56414 0.3024 
34 29 31 0 2.88864 0.0925 
34 29 32 0 8.5128 0.3113 
34 29 33 0 8.25191 0.2434 
34 29 34 0 7.91159 0.2373 
34 29 35 0 8.08276 0.228 
34 29 36 0 8.18541 0.26 
34 29 37 1 8.12336 0.231 
34 29 38 0 7.99764 0.2547 
34 29 39 1 7.96692 0.2358 
34 29 40 1 8.08281 0.2327 
34 29 41 1 7.84134 0.2384 
34 29 42 1 8.0273 0.2357 
34 29 43 1 2.69359 0.1061 
34 29 44 1 8.06959 0.2366 
34 29 45 1 3.31271 0.0853 
34 29 46 1 4.58019 0.1001 
34 29 47 1 4.69716 0.108 
34 29 48 1 4.64678 0.1189 
34 29 49 1 4.55953 0.1273 
34 29 50 0 4.8696 0.0919 
34 29 51 1 4.17567 0.1104 
34 29 52 0 3.36822 0.1002 
34 29 53 0 3.8688 0.1042 
34 29 54 0 4.10922 0.101 
34 29 55 0 3.54573 0.1112 
34 29 56 0 4.58058 0.1232 
34 29 57 0 3.72386 0.1049 
34 29 58 1 3.23354 0.1257 
34 29 59 1 4.36978 0.1242 
34 29 60 1 5.01858 0.1238 
34 29 61 1 8.39889 0.2652 
34 29 62 1 8.58966 0.2733 
34 29 63 1 8.38254 0.2816 
34 29 64 1 8.60149 0.2688 
34 29 65 1 8.26796 0.2588 
34 29 66 1 8.56331 0.2711 
34 29 67 1 8.21166 0.2831 
34 29 68 1 8.61077 0.2723 
34 29 69 1 2.3873 0.0879 
34 29 70 1 3.38291 0.1008 
34 29 71 1 2.88938 0.0884 
34 29 72 0 3.10108 0.0994 
34 29 73 0 3.18035 0.0666 
34 29 74 0 3.11164 0.0672 
34 29 75 0 3.14512 0.1152 
34 29 76 0 3.26276 0.0856 
34 29 77 0 3.12097 0.1007 
34 29 78 0 8.29403 0.2563 
34 29 79 0 8.37526 0.2688 
34 29 80 0 7.80431 0.2309 
117 92 1 1 1.80494 0.0579 
117 92 2 1 2.88933 0.0648 
117 92 3 1 2.00826 0.0469 
117 92 4 1 2.14134 0.0492 
117 92 5 1 2.04635 0.0528 
117 92 6 1 2.50703 0.0794 
117 92 7 1 1.2612 0.0688 
117 92 8 1 1.71039 0.0586 
117 92 9 0 3.26562 0.0504 
117 92 10 0 2.17854 0.0454 
117 92 11 0 2.88848 0.0469 
117 92 12 0 1.76112 0.0373 
117 92 13 1 7.53477 0.2198 
117 92 14 1 8.29398 0.2466 
117 92 15 1 8.49691 0.2614 
117 92 16 0 8.29532 0.2515 
117 92 17 1 8.29403 0.2421 
117 92 18 1 8.18728 0.2798 
117 92 19 1 1.86942 0.0524 
117 92 20 1 0.338869 0.0347 
117 92 21 0 1.31196 0.0454 
117 92 22 0 0.967224 0.0414 
117 92 23 0 0.878056 0.0352 
117 92 24 0 0.708598 0.0464 
117 92 25 0 1.64102 0.0452 
117 92 26 0 1.19556 0.0445 
117 92 27 0 1.28114 0.0596 
117 92 28 0 1.76604 0.0442 
117 92 29 0 1.47145 0.056 
117 92 30 0 1.7582 0.0595 
117 92 31 0 1.65841 0.0584 
117 92 32 0 2.08762 0.0804 
117 92 33 1 2.54362 0.0633 
117 92 34 1 2.50445 0.0623 
117 92 35 0 1.77506 0.0601 
117 92 36 0 2.40747 0.0635 
117 92 37 0 2.18991 0.0865 
117 92 38 1 1.68439 0.0752 
117 92 39 1 7.97265 0.236 
117 92 40 1 2.5124 0.0544 
117 92 41 0 8.31915 0.2754 
117 92 42 1 8.31413 0.2974 
117 92 43 0 8.08923 0.2622 
117 92 44 0 3.90873 0.1078 
117 92 45 0 3.25899 0.1009 
117 92 46 0 3.41496 0.1182 
117 92 47 0 7.92559 0.2378 
117 92 48 0 8.53437 0.2716 
117 92 49 0 4.91323 0.0858 
117 92 50 0 3.7297 0.0859 
117 92 51 0 3.82234 0.1009 
117 92 52 0 4.75238 0.1166 
117 92 53 0 3.95416 0.1292 
117 92 54 0 4.59228 0.1149 
117 92 55 0 4.36144 0.134 
117 92 56 0 4.04548 0.139 
117 92 57 0 4.2619 0.1078 
117 92 58 0 3.92545 0.1413 
117 92 59 0 4.76096 0.1144 
117 92 60 0 4.74758 0.1282 
117 92 61 0 8.5401 0.2874 
117 92 62 0 8.53736 0.2747 
117 92 63 1 8.62779 0.3023 
117 92 64 1 8.61429 0.2957 
117 92 65 1 4.37051 0.1055 
117 92 66 1 8.63476 0.2504 
117 92 67 1 8.62136 0.3034 
117 92 68 1 8.63241 0.2811 
117 92 69 0 4.6517 0.1152 
117 92 70 0 4.63223 0.1021 
117 92 71 0 4.91383 0.1143 
117 92 72 0 5.69015 0.1225 
117 92 73 0 8.62528 0.2864 
117 92 74 0 8.5926 0.2826 
117 92 75 0 8.49601 0.2744 
117 92 76 0 8.62528 0.3039 
117 92 77 0 8.53476 0.2872 
117 92 78 0 8.38332 0.2861 
117 92 79 0 8.17563 0.2635 
117 92 80 0 8.53605 0.2973 
71 181 1 0 3.41188 0.0953 
71 181 2 1 2.88839 0.0679 
71 181 3 1 8.31109 0.2446 
71 181 4 1 8.38153 0.2569 
71 181 5 0 8.19561 0.2496 
71 181 6 0 7.97556 0.2331 
71 181 7 0 8.1103 0.2437 
71 181 8 0 8.5346 0.2596 
71 181 9 0 8.56202 0.2657 
71 181 10 0 8.53495 0.2938 
71 181 11 0 8.38705 0.2897 
71 181 12 0 8.14687 0.2816 
71 181 13 1 8.57114 0.2899 
71 181 14 1 1.47144 0.0526 
71 181 15 0 1.76345 0.0595 
71 181 16 0 2.72813 0.0581 
71 181 17 0 2.53938 0.0528 
71 181 18 0 1.65585 0.0488 
